date,product,types,price,predicted_price,discount,festivals
2024-03-08,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-09,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-09,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-09,product6,toy,132.98,132.98,0.0,nan
2024-03-09,product4,sport,3156.4,3156.4,0.0,nan
2024-03-09,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-09,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-09,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-10,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-10,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-10,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-10,product6,toy,132.98,132.98,0.0,nan
2024-03-10,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-10,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-10,product4,sport,3156.4,3156.4,0.0,nan
2024-03-11,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-11,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-11,product4,sport,3156.4,3156.4,0.0,nan
2024-03-11,product6,toy,132.98,132.98,0.0,nan
2024-03-11,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-11,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-11,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-12,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-12,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-12,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-12,product4,sport,3156.4,3156.4,0.0,nan
2024-03-12,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-12,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-12,product6,toy,132.98,132.98,0.0,nan
2024-03-13,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-13,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-13,product4,sport,3156.4,3156.4,0.0,nan
2024-03-13,product6,toy,132.98,132.98,0.0,nan
2024-03-13,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-13,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-13,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-14,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-14,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-14,product6,toy,132.98,132.98,0.0,nan
2024-03-14,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-14,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-14,product4,sport,3156.4,3156.4,0.0,nan
2024-03-14,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-15,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-15,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-15,product6,toy,132.98,132.98,0.0,nan
2024-03-15,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-15,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-15,product4,sport,3156.4,3156.4,0.0,nan
2024-03-15,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-16,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-16,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-16,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-16,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-16,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-16,product6,toy,132.98,132.98,0.0,nan
2024-03-16,product4,sport,3156.4,3156.4,0.0,nan
2024-03-17,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-17,product4,sport,3156.4,3156.4,0.0,nan
2024-03-17,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-17,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-17,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-17,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-17,product6,toy,132.98,132.98,0.0,nan
2024-03-18,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-18,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-18,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-18,product6,toy,132.98,132.98,0.0,nan
2024-03-18,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-18,product4,sport,3156.4,3156.4,0.0,nan
2024-03-18,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-19,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-19,product6,toy,132.98,132.98,0.0,nan
2024-03-19,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-19,product4,sport,3156.4,3156.4,0.0,nan
2024-03-19,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-19,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-19,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-20,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-20,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-20,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-20,product6,toy,132.98,132.98,0.0,nan
2024-03-20,product4,sport,3156.4,3156.4,0.0,nan
2024-03-20,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-20,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-21,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-21,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-21,product4,sport,3156.4,3156.4,0.0,nan
2024-03-21,product6,toy,132.98,132.98,0.0,nan
2024-03-21,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-21,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-21,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-22,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-22,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-22,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-22,product4,sport,3156.4,3156.4,0.0,nan
2024-03-22,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-22,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-22,product6,toy,132.98,132.98,0.0,nan
2024-03-23,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-23,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-23,product6,toy,132.98,132.98,0.0,nan
2024-03-23,product4,sport,3156.4,3156.4,0.0,nan
2024-03-23,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-23,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-23,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-24,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-24,product6,toy,132.98,132.98,0.0,nan
2024-03-24,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-24,product4,sport,3156.4,3156.4,0.0,nan
2024-03-24,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-24,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-24,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-25,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-25,product4,sport,3156.4,3156.4,0.0,nan
2024-03-25,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-25,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-25,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-25,product6,toy,132.98,132.98,0.0,nan
2024-03-25,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-26,product6,toy,132.98,132.98,0.0,nan
2024-03-26,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-26,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-26,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-26,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-26,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-26,product4,sport,3156.4,3156.4,0.0,nan
2024-03-27,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-27,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-27,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-27,product4,sport,3156.4,3156.4,0.0,nan
2024-03-27,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-27,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-27,product6,toy,132.98,132.98,0.0,nan
2024-03-28,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-28,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-28,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-28,product4,sport,3156.4,3156.4,0.0,nan
2024-03-28,product6,toy,132.98,132.98,0.0,nan
2024-03-28,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-28,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-29,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-29,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-29,product6,toy,132.98,132.98,0.0,nan
2024-03-29,product4,sport,3156.4,3156.4,0.0,nan
2024-03-29,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-29,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-29,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-30,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-30,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-30,product3,"phone,sport",192.9,192.9,0.0,nan
2024-03-30,product6,toy,132.98,132.98,0.0,nan
2024-03-30,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-30,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-30,product4,sport,3156.4,3156.4,0.0,nan
2024-03-31,Durian Fruit,fruit,26.37,26.37,0.0,nan
2024-03-31,product2,"watch,sport",482.81,482.81,0.0,nan
2024-03-31,product4,sport,3156.4,3156.4,0.0,nan
2024-03-31,product6,toy,132.98,132.98,0.0,nan
2024-03-31,product5,"toy,watch",8.15,8.15,0.0,nan
2024-03-31,Mango Fruit,fruit,13.19,13.19,0.0,nan
2024-03-31,product3,"phone,sport",192.9,192.9,0.0,nan
2024-04-01,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-01,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-01,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-01,product4,sport,3648.85,3648.85,0.0,nan
2024-04-01,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-01,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-01,product6,toy,134.36,134.36,0.0,nan
2024-04-02,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-02,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-02,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-02,product4,sport,3648.85,3648.85,0.0,nan
2024-04-02,product6,toy,134.36,134.36,0.0,nan
2024-04-02,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-02,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-03,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-03,product6,toy,134.36,134.36,0.0,nan
2024-04-03,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-03,product4,sport,3648.85,3648.85,0.0,nan
2024-04-03,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-03,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-03,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-04,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-04,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-04,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-04,product4,sport,3648.85,3648.85,0.0,nan
2024-04-04,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-04,product6,toy,134.36,134.36,0.0,nan
2024-04-04,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-05,product6,toy,134.36,134.36,0.0,nan
2024-04-05,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-05,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-05,product4,sport,3648.85,3648.85,0.0,nan
2024-04-05,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-05,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-05,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-06,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-06,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-06,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-06,product6,toy,134.36,134.36,0.0,nan
2024-04-06,product4,sport,3648.85,3648.85,0.0,nan
2024-04-06,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-06,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-07,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-07,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-07,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-07,product4,sport,3648.85,3648.85,0.0,nan
2024-04-07,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-07,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-07,product6,toy,134.36,134.36,0.0,nan
2024-04-08,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-08,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-08,product4,sport,3648.85,3648.85,0.0,nan
2024-04-08,product6,toy,134.36,134.36,0.0,nan
2024-04-08,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-08,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-08,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-09,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-09,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-09,product4,sport,3648.85,3648.85,0.0,nan
2024-04-09,product6,toy,134.36,134.36,0.0,nan
2024-04-09,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-09,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-09,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-10,Durian Fruit,fruit,28.65,20.86,27.2,Hari Raya Aidilfitri
2024-04-10,product2,"watch,sport",469.55,469.55,0.0,Hari Raya Aidilfitri
2024-04-10,product3,"phone,sport",211.76,211.76,0.0,Hari Raya Aidilfitri
2024-04-10,product4,sport,3648.85,3648.85,0.0,Hari Raya Aidilfitri
2024-04-10,product5,"toy,watch",8.83,8.83,0.0,Hari Raya Aidilfitri
2024-04-10,Mango Fruit,fruit,11.81,10.13,14.27,Hari Raya Aidilfitri
2024-04-10,product6,toy,134.36,134.36,0.0,Hari Raya Aidilfitri
2024-04-11,product3,"phone,sport",211.76,211.76,0.0,Hari Raya Aidilfitri
2024-04-11,product2,"watch,sport",469.55,469.55,0.0,Hari Raya Aidilfitri
2024-04-11,product4,sport,3648.85,3648.85,0.0,Hari Raya Aidilfitri
2024-04-11,product6,toy,134.36,134.36,0.0,Hari Raya Aidilfitri
2024-04-11,Mango Fruit,fruit,11.81,8.92,24.49,Hari Raya Aidilfitri
2024-04-11,product5,"toy,watch",8.83,8.83,0.0,Hari Raya Aidilfitri
2024-04-11,Durian Fruit,fruit,28.65,24.91,13.05,Hari Raya Aidilfitri
2024-04-12,product2,"watch,sport",469.55,469.55,0.0,Hari Raya Aidilfitri
2024-04-12,product3,"phone,sport",211.76,211.76,0.0,Hari Raya Aidilfitri
2024-04-12,product6,toy,134.36,134.36,0.0,Hari Raya Aidilfitri
2024-04-12,Durian Fruit,fruit,28.65,24.32,15.11,Hari Raya Aidilfitri
2024-04-12,Mango Fruit,fruit,11.81,9.17,22.37,Hari Raya Aidilfitri
2024-04-12,product4,sport,3648.85,3648.85,0.0,Hari Raya Aidilfitri
2024-04-12,product5,"toy,watch",8.83,8.83,0.0,Hari Raya Aidilfitri
2024-04-13,product2,"watch,sport",469.55,469.55,0.0,Hari Raya Aidilfitri
2024-04-13,Durian Fruit,fruit,28.65,21.75,24.08,Hari Raya Aidilfitri
2024-04-13,product6,toy,134.36,134.36,0.0,Hari Raya Aidilfitri
2024-04-13,product3,"phone,sport",211.76,211.76,0.0,Hari Raya Aidilfitri
2024-04-13,product5,"toy,watch",8.83,8.83,0.0,Hari Raya Aidilfitri
2024-04-13,product4,sport,3648.85,3648.85,0.0,Hari Raya Aidilfitri
2024-04-13,Mango Fruit,fruit,11.81,8.86,25.01,Hari Raya Aidilfitri
2024-04-14,product6,toy,134.36,134.36,0.0,Hari Raya Aidilfitri
2024-04-14,product2,"watch,sport",469.55,469.55,0.0,Hari Raya Aidilfitri
2024-04-14,product3,"phone,sport",211.76,211.76,0.0,Hari Raya Aidilfitri
2024-04-14,Durian Fruit,fruit,28.65,22.26,22.3,Hari Raya Aidilfitri
2024-04-14,product5,"toy,watch",8.83,8.83,0.0,Hari Raya Aidilfitri
2024-04-14,Mango Fruit,fruit,11.81,9.56,19.08,Hari Raya Aidilfitri
2024-04-14,product4,sport,3648.85,3648.85,0.0,Hari Raya Aidilfitri
2024-04-15,Durian Fruit,fruit,28.65,23.62,17.55,Hari Raya Aidilfitri
2024-04-15,product2,"watch,sport",469.55,469.55,0.0,Hari Raya Aidilfitri
2024-04-15,product3,"phone,sport",211.76,211.76,0.0,Hari Raya Aidilfitri
2024-04-15,product4,sport,3648.85,3648.85,0.0,Hari Raya Aidilfitri
2024-04-15,product5,"toy,watch",8.83,8.83,0.0,Hari Raya Aidilfitri
2024-04-15,Mango Fruit,fruit,11.81,8.92,24.48,Hari Raya Aidilfitri
2024-04-15,product6,toy,134.36,134.36,0.0,Hari Raya Aidilfitri
2024-04-16,product5,"toy,watch",8.83,8.83,0.0,Hari Raya Aidilfitri
2024-04-16,Durian Fruit,fruit,28.65,21.87,23.68,Hari Raya Aidilfitri
2024-04-16,product2,"watch,sport",469.55,469.55,0.0,Hari Raya Aidilfitri
2024-04-16,product4,sport,3648.85,3648.85,0.0,Hari Raya Aidilfitri
2024-04-16,product6,toy,134.36,134.36,0.0,Hari Raya Aidilfitri
2024-04-16,Mango Fruit,fruit,11.81,8.64,26.85,Hari Raya Aidilfitri
2024-04-16,product3,"phone,sport",211.76,211.76,0.0,Hari Raya Aidilfitri
2024-04-17,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-17,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-17,product6,toy,134.36,134.36,0.0,nan
2024-04-17,product4,sport,3648.85,3648.85,0.0,nan
2024-04-17,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-17,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-17,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-18,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-18,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-18,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-18,product6,toy,134.36,134.36,0.0,nan
2024-04-18,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-18,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-18,product4,sport,3648.85,3648.85,0.0,nan
2024-04-19,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-19,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-19,product4,sport,3648.85,3648.85,0.0,nan
2024-04-19,product6,toy,134.36,134.36,0.0,nan
2024-04-19,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-19,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-19,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-20,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-20,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-20,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-20,product4,sport,3648.85,3648.85,0.0,nan
2024-04-20,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-20,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-20,product6,toy,134.36,134.36,0.0,nan
2024-04-21,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-21,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-21,product4,sport,3648.85,3648.85,0.0,nan
2024-04-21,product6,toy,134.36,134.36,0.0,nan
2024-04-21,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-21,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-21,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-22,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-22,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-22,product6,toy,134.36,134.36,0.0,nan
2024-04-22,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-22,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-22,product4,sport,3648.85,3648.85,0.0,nan
2024-04-22,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-23,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-23,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-23,product6,toy,134.36,134.36,0.0,nan
2024-04-23,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-23,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-23,product4,sport,3648.85,3648.85,0.0,nan
2024-04-23,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-24,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-24,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-24,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-24,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-24,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-24,product6,toy,134.36,134.36,0.0,nan
2024-04-24,product4,sport,3648.85,3648.85,0.0,nan
2024-04-25,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-25,product4,sport,3648.85,3648.85,0.0,nan
2024-04-25,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-25,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-25,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-25,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-25,product6,toy,134.36,134.36,0.0,nan
2024-04-26,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-26,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-26,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-26,product6,toy,134.36,134.36,0.0,nan
2024-04-26,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-26,product4,sport,3648.85,3648.85,0.0,nan
2024-04-26,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-27,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-27,product6,toy,134.36,134.36,0.0,nan
2024-04-27,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-27,product4,sport,3648.85,3648.85,0.0,nan
2024-04-27,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-27,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-27,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-28,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-28,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-28,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-28,product6,toy,134.36,134.36,0.0,nan
2024-04-28,product4,sport,3648.85,3648.85,0.0,nan
2024-04-28,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-28,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-29,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-29,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-29,product4,sport,3648.85,3648.85,0.0,nan
2024-04-29,product6,toy,134.36,134.36,0.0,nan
2024-04-29,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-29,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-29,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-30,Durian Fruit,fruit,28.65,28.65,0.0,nan
2024-04-30,product2,"watch,sport",469.55,469.55,0.0,nan
2024-04-30,product3,"phone,sport",211.76,211.76,0.0,nan
2024-04-30,product4,sport,3648.85,3648.85,0.0,nan
2024-04-30,product5,"toy,watch",8.83,8.83,0.0,nan
2024-04-30,Mango Fruit,fruit,11.81,11.81,0.0,nan
2024-04-30,product6,toy,134.36,134.36,0.0,nan
2024-05-01,product3,"phone,sport",225.88,201.16,10.94,Labour Day
2024-05-01,product2,"watch,sport",426.62,345.79,18.95,Labour Day
2024-05-01,product6,toy,135.15,119.2,11.8,Labour Day
2024-05-01,product4,sport,3206.58,2728.6,14.91,Labour Day
2024-05-01,Mango Fruit,fruit,10.56,9.17,13.13,Labour Day
2024-05-01,product5,"toy,watch",6.99,5.85,16.28,Labour Day
2024-05-01,Durian Fruit,fruit,21.93,18.85,14.04,Labour Day
2024-05-02,Mango Fruit,fruit,10.56,9.19,12.94,Labour Day
2024-05-02,product6,toy,135.15,117.21,13.27,Labour Day
2024-05-02,product5,"toy,watch",6.99,6.25,10.61,Labour Day
2024-05-02,product4,sport,3206.58,2581.98,19.48,Labour Day
2024-05-02,product3,"phone,sport",225.88,198.99,11.91,Labour Day
2024-05-02,Durian Fruit,fruit,21.93,18.92,13.71,Labour Day
2024-05-02,product2,"watch,sport",426.62,372.72,12.63,Labour Day
2024-05-03,product2,"watch,sport",426.62,345.77,18.95,Labour Day
2024-05-03,product4,sport,3206.58,2883.98,10.06,Labour Day
2024-05-03,product3,"phone,sport",225.88,184.58,18.28,Labour Day
2024-05-03,Durian Fruit,fruit,21.93,17.55,19.95,Labour Day
2024-05-03,product5,"toy,watch",6.99,6.06,13.29,Labour Day
2024-05-03,product6,toy,135.15,117.48,13.07,Labour Day
2024-05-03,Mango Fruit,fruit,10.56,8.49,19.6,Labour Day
2024-05-04,product6,toy,135.15,120.35,10.95,Labour Day
2024-05-04,product2,"watch,sport",426.62,379.02,11.16,Labour Day
2024-05-04,product3,"phone,sport",225.88,190.43,15.7,Labour Day
2024-05-04,Durian Fruit,fruit,21.93,18.14,17.3,Labour Day
2024-05-04,product5,"toy,watch",6.99,6.06,13.34,Labour Day
2024-05-04,Mango Fruit,fruit,10.56,8.95,15.27,Labour Day
2024-05-04,product4,sport,3206.58,2753.77,14.12,Labour Day
2024-05-05,Durian Fruit,fruit,21.93,18.66,14.92,Labour Day
2024-05-05,product2,"watch,sport",426.62,346.0,18.9,Labour Day
2024-05-05,product3,"phone,sport",225.88,197.37,12.62,Labour Day
2024-05-05,product4,sport,3206.58,2704.31,15.66,Labour Day
2024-05-05,product5,"toy,watch",6.99,5.72,18.22,Labour Day
2024-05-05,Mango Fruit,fruit,10.56,9.07,14.11,Labour Day
2024-05-05,product6,toy,135.15,115.27,14.71,Labour Day
2024-05-06,product5,"toy,watch",6.99,5.89,15.79,Labour Day
2024-05-06,Durian Fruit,fruit,21.93,17.84,18.63,Labour Day
2024-05-06,product2,"watch,sport",426.62,380.13,10.9,Labour Day
2024-05-06,product4,sport,3206.58,2707.31,15.57,Labour Day
2024-05-06,product6,toy,135.15,108.97,19.37,Labour Day
2024-05-06,Mango Fruit,fruit,10.56,8.45,19.94,Labour Day
2024-05-06,product3,"phone,sport",225.88,185.78,17.75,Labour Day
2024-05-07,product5,"toy,watch",6.99,5.86,16.1,Labour Day
2024-05-07,Mango Fruit,fruit,10.56,9.4,10.94,Labour Day
